track,track_id,artist,artist_id,album_id,album_name,track_score,plays,track_unique_days,dur_min,squared
Le Sacre Sinfonie Del Tempo - 2008 Remaster,2TisrGKUpF3JkknnKmnW28,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,7CdGW9JRoTbqk2v5imOHQd,Come Un Cammello In Una Grondaia (2008 Remastered Edition),3.8,1,1,3.76,0.0
Io Chi Sono? - New Version 2015,4NrZuO9QTzkla9QAAyxtD7,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.79,0.0
Session 2 Part 1,5wX4PWkA5u6Dtx2uXZsFgi,Embryo,71TXox3zeu8QPFAiv07Qf4,68LAJiZ3jIjnzoy5cp0KZ8,Istanbul - Casablanca,3.8,1,1,3.72,0.0
"White China - Live at the Hammersmith Odeon, June 1984",4bqc68cBMsa7TB36EmPlif,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,15BhyErNMCS96rXaeAkMre,Lament (2009 Remaster),3.8,1,1,3.78,0.0
Building - 2009 Remaster,1ytqfV8DIjN7pEfkB3hl1k,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,15BhyErNMCS96rXaeAkMre,Lament (2009 Remaster),3.8,1,1,3.2,0.0
Easterly - 2009 Remaster,2rVh0IGqGhm3hfTKWcgW3K,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,15BhyErNMCS96rXaeAkMre,Lament (2009 Remaster),3.8,1,1,3.8,0.0
Sequent 'C' - Remastered 2018,2hRsN3reHuwyLaHq2S1z0Q,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,6wugThEUTAa6BdI2hsqm5n,Phaedra (Deluxe Version),3.8,1,1,2.36,0.0
The Dream Is Always The Same - From 'Risky Business' Original Motion Picture Soundtrack,7kvFGApAzBV22DwAdyyLuu,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,4Mft3FkYzPHdWTmRW0yS1U,Hyperborea (Deluxe Version / Remastered 2020),3.8,1,1,3.73,0.0
"Morgenstern, Pt. 4",4PTPhy7lDw2SdIQE0BzcIZ,Schiller,4tRSX1e4hJYjMNdl1TkINg,4Ksz20fxRjzHwRzy5Fcl22,Morgenstund,3.8,1,1,2.56,0.0
Theme One - Original Mix,5ZhM8IMfj4s0gqsFJvWxfa,Van Der Graaf Generator,02frazNrWgZCxUEf4UTfHt,1gFxD1QvxsUkafEuIeJ0LW,The Pawn Hearts Sessions,3.8,1,1,3.24,0.0
The Boat Of Millions Of Years - Remastered 2005,0I7DVTsXCnD9xzURFIUVE2,Van Der Graaf Generator,02frazNrWgZCxUEf4UTfHt,5GuP6isw4DZpsTaucdWkC5,The Least We Can Do Is Wave To Each Other,3.8,1,1,3.91,0.0
Bourée,5Uene4exc7GwWYDN6X3Ihd,Jethro Tull,6w6z8m4WXX7Tub4Rb6Lu7R,5c0NFeQON726s0zzipHA1d,Stand Up,3.8,1,1,3.76,0.0
Don't Worry About the Government,7pAAeToDaCaFROvuu8pZ92,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,0r7o2FeARRr23EZ0TJ0a8S,Talking Heads '77,3.8,1,1,3.01,0.0
Esterno Notte (Casa Di Giovanna),2Y1mXeZkehMMDj4OFarU7h,Banco Del Mutuo Soccorso,4RuYtHjAKBufQRqBUMiOfK,5E9rFAvIQuZD9dLo6FL9wH,Garofano rosso (Colonna sonora originale del film),3.8,1,1,3.37,0.0
Quasi Saltarello,6anZB07jebMinXFZyBrYdZ,Banco Del Mutuo Soccorso,4RuYtHjAKBufQRqBUMiOfK,5E9rFAvIQuZD9dLo6FL9wH,Garofano rosso (Colonna sonora originale del film),3.8,1,1,1.72,0.0
Zobeida,5GbNf6sCdOiKlrdkCgP41m,Banco Del Mutuo Soccorso,4RuYtHjAKBufQRqBUMiOfK,5E9rFAvIQuZD9dLo6FL9wH,Garofano rosso (Colonna sonora originale del film),3.8,1,1,2.76,0.0
Sway - 2009 Mix,1ZS5HBMAmZk3gjFcedts66,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,29m6DinzdaD0OPqWKGyMdz,Sticky Fingers (Remastered),3.8,1,1,3.88,0.0
She Smiled Sweetly,4VeenLChnVtXj5ZXPfGUZh,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,6zUGj6iIU30nuPTEoqbD9n,Between The Buttons (UK Version),3.8,1,1,2.75,0.0
Unmarked (2018 Remaster),65Y24TbxoA55b4m0P01UKY,Yazoo,1G1mX30GpUJqOr1QU2eBSs,6I5am7n34txDtqIRftZTj3,Four Pieces,3.8,1,1,3.58,0.0
Ode to Boy (2018 Remaster),7MKcdBa389xvgSM2mABIJa,Yazoo,1G1mX30GpUJqOr1QU2eBSs,6I5am7n34txDtqIRftZTj3,Four Pieces,3.8,1,1,3.58,0.0
Walk Away from Love (2018 Remaster),7DtaDatGZJP7GkWGW239Vn,Yazoo,1G1mX30GpUJqOr1QU2eBSs,6I5am7n34txDtqIRftZTj3,Four Pieces,3.8,1,1,3.29,0.0
Mr Blue (2018 Remaster),5mMmhOMBiNBVRLP2e5mKHl,Yazoo,1G1mX30GpUJqOr1QU2eBSs,6I5am7n34txDtqIRftZTj3,Four Pieces,3.8,1,1,3.41,0.0
Sweet Thing (2018 Remaster),55B0Zeioso68uhy9ZMJaeF,Yazoo,1G1mX30GpUJqOr1QU2eBSs,6I5am7n34txDtqIRftZTj3,Four Pieces,3.8,1,1,3.7,0.0
White China - 2009 Remaster,0QH1QC2jxgPmyOSQhDL9YP,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,2QDolqCMmtvKMT3EEQKFAv,The Very Best of Ultravox,3.8,1,1,3.89,0.0
Mayor Of Simpleton - 2001 Remaster,39eEVHdCHNTmfg1KzEDxvK,XTC,2qT62DYO8Ajb276vUJmvhz,3suXBde2fATz1UzA6f7UoA,Oranges & Lemons,3.8,1,1,3.97,0.0
Merely A Man - 2001 Remaster,1uIzI0zvOY3seTaFyrPNBv,XTC,2qT62DYO8Ajb276vUJmvhz,3suXBde2fATz1UzA6f7UoA,Oranges & Lemons,3.8,1,1,3.45,0.0
It's My Life - 1997 Remaster,4jhsuQCUCJKA5f0bXb6XdJ,Talk Talk,7Fo8TAyGJr4VmhE68QamMf,152Hw6E0tNz3EQNq9c1CDf,It's My Life,3.8,1,1,3.87,0.0
Dum Dum Girl - 1997 Remaster,4QeaktgSB7T5m9dap9gTDZ,Talk Talk,7Fo8TAyGJr4VmhE68QamMf,152Hw6E0tNz3EQNq9c1CDf,It's My Life,3.8,1,1,3.85,0.0
I Never Wanted to Begin - 2008 Remaster,7hrOz0Dki2OT8a7tTfVKnD,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,5ueP8JeD2SeNSYzX7ybnPc,Rage in Eden,3.8,1,1,3.56,0.0
Warning Sign,59qTR1Q3BsBAIieQb17BuL,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,4ksJGDgtixAqJ390XWv0Ua,Popular Favorites 1976 - 1992 / Sand in the Vaseline,3.8,1,1,3.91,0.0
Centro Di Gravità Permanente - Mix 2015,3LBJnNUYG3qTfVSseG1YsN,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.84,0.0
Rock the Casbah - Remastered,56KqaFSGTb7ifpt16t5Y1N,The Clash,3RGLhK1IP9jnYFH4BRFJBS,1ZH5g1RDq3GY1OvyD0w0s2,Combat Rock (Remastered),3.8,1,1,3.71,0.0
Mad World,0Qv7xi6uPSqH2k82tOkGSt,Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,3sIFpEctox1XOs3FEkqrgr,The Hurting,3.8,1,1,3.59,0.0
Statue Of Liberty - 2001 Remaster,3PvmHbVALfJk9rxsSOg0UT,XTC,2qT62DYO8Ajb276vUJmvhz,65Al3RSB7zeQeYcinysMxJ,White Music,3.8,1,1,2.92,0.0
Thelonious,5yc2APVVniRhfzEEdhVh7x,Thelonious Monk,4PDpGtF16XpqvXxsrFwQnN,5rA4Fhdeq0an7JZR2JRSDn,Underground,3.8,1,1,3.29,0.0
Careful - 2003 Remaster,1QDtRb3ZK4Unoom8FRJ9BQ,Television,0S7Zur2g8YhqlzqtlYStli,5ha55jb1DQKy33CpmREvFq,Adventure,3.8,1,1,3.29,0.0
"Real by Reel - Live at Emerald City, 1981",6RKoy7c18wGxgzpidoSC7V,XTC,2qT62DYO8Ajb276vUJmvhz,6L887NSKMvNxSdNWz68IDV,"Live Boots (Emerald City, Cherry Hill, NJ, 4/17/1981)",3.8,1,1,3.83,0.0
Day In Day Out - 2001 Digital Remaster,0cvLMD0XvQH8aKHLH1BlG5,XTC,2qT62DYO8Ajb276vUJmvhz,4S6y2iTYbGONSlNJHYyrVl,Drums And Wires,3.8,1,1,3.14,0.0
My Bird Performs - 2001 Remaster,6YZbNUJV4PXFvqFdaPZUKN,XTC,2qT62DYO8Ajb276vUJmvhz,6WK4H6AhFAt4RhuTzLFJws,Nonsuch,3.8,1,1,3.85,0.0
Ten Feet Tall - 2001 Digital Remaster,7EREJweyXYJsVO7mGpYV9J,XTC,2qT62DYO8Ajb276vUJmvhz,4S6y2iTYbGONSlNJHYyrVl,Drums And Wires,3.8,1,1,3.28,0.0
La Musica Muore (Camisasca / Bmg Ricordi) 1975,5ToFti1INL4HIyPxcRCwIG,"Franco Battiato, Juri Camisasca, Osage Tribe",5eCgvKqJkLy8zD2RkhQhuQ,05lAJNmh0iYB4CbtDXicDD,La Convenzione,3.8,1,1,3.12,0.0
Il Regno Delleden - 1° Parte (Camisasca / Bmg Ricordi) 1974,6k2a2ylXWM04QqbhQnhEP7,"Franco Battiato, Juri Camisasca, Osage Tribe",5eCgvKqJkLy8zD2RkhQhuQ,05lAJNmh0iYB4CbtDXicDD,La Convenzione,3.8,1,1,3.83,0.0
Days - 2003 Remaster,6qK7CuehGu2DVwL8UgaEhV,Television,0S7Zur2g8YhqlzqtlYStli,5ha55jb1DQKy33CpmREvFq,Adventure,3.8,1,1,3.24,0.0
Don't Worry About the Government,26VRFxlvtfH2gbjLdVUPFj,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,4ksJGDgtixAqJ390XWv0Ua,Popular Favorites 1976 - 1992 / Sand in the Vaseline,3.8,1,1,3.03,0.0
Il cammino interminabile,0g1tMl3Fd5jPNsOshj2dtV,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,4VzRaSdKOXscjw5v3sur81,Ferro Battuto,3.8,1,1,3.73,0.0
Odore di polvere da sparo,4TmAs5zTUvCGgUG6aKixhQ,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0b33cACjsSPVBchGgsFGMu,Universi paralleli di Franco Battiato,3.8,1,1,3.48,0.0
New Frontiers - Remastered 2022,2MXqsYErkypYi5VE2EPWlC,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0hErCZnxOljlEVTLzzy4Yp,L'Arca Di Noè (40° Anniversario / Remaster 2022),3.8,1,1,3.29,0.0
Lode All'Inviolato - Live 2003,1UN3sFWqyo48meGCL9pmvb,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0b33cACjsSPVBchGgsFGMu,Universi paralleli di Franco Battiato,3.8,1,1,3.18,0.0
Betrayal (Sorcerer Theme),5elQBDPsDuGMNj9aeEdfKU,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,78BeLVh1ko9oOELJCEJ0o6,Sorcerer,3.8,1,1,3.73,0.0
Glory - 2003 Remaster,7aJvFGH4J8TIgpJqcEGwy9,Television,0S7Zur2g8YhqlzqtlYStli,5ha55jb1DQKy33CpmREvFq,Adventure,3.8,1,1,3.19,0.0
Un Irresistibile Richiamo,2JemiQPPkvWp7JylSVRaTQ,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.59,0.0
No Time No Space - Mix 2015,6Sxe0UcrJ4kfsoLWqxWdU6,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.4,0.0
Beach Scene - A-Side 1981 / 1995 Digital Remaster,6QBQxNlbxI7vkTnz8NKxjA,Tangerine Dream,1BGN1IdyiSR0ZYrkoKNchl,2aR42HgX0N2cGvg8wH746o,Thief,3.8,1,1,3.77,0.0
Pretty Paracetamol,4gWVVzCdB49Pb8Vl003s7L,Fischer-Z,3fRV5Jo7lNKhRSx4C3sLMZ,3iUUREuyAi0ptndfaPlI0y,Word Salad,3.8,1,1,4.0,0.0
Ruined in a Day - Radio Edit; 2015 Remaster,0nCC93KTRwIN4cHNUBfar1,New Order,0yNLKJebCb8Aueb54LYya3,2ODAEaYlqS88SU4ZZu1bI6,Singles (2016 Remaster),3.8,1,1,3.99,0.0
I Zimbra,5EafbHIsDLIDHYrxvOQtnY,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,4ksJGDgtixAqJ390XWv0Ua,Popular Favorites 1976 - 1992 / Sand in the Vaseline,3.8,1,1,3.14,0.0
Memories Can't Wait,1AdCYyitIgBpGak31tXXrN,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,4ksJGDgtixAqJ390XWv0Ua,Popular Favorites 1976 - 1992 / Sand in the Vaseline,3.8,1,1,3.5,0.0
Dancing for Money - Unfinished Outtake,7GMMJoDMIR5rrir3qHYQmw,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,5dVZpNJraoqCo3BssinMoo,Fear of Music (Deluxe Version),3.8,1,1,2.67,0.0
Acrobats,1p3MDmeuFOVzdK6RntG0cL,Fischer-Z,3fRV5Jo7lNKhRSx4C3sLMZ,3iUUREuyAi0ptndfaPlI0y,Word Salad,3.8,1,1,2.71,0.0
Bill,1Y4MuHuXiiVpFt4WiywY4K,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,6iOPhFscLxdpzGug0qxpcZ,Naked,3.8,1,1,3.38,0.0
Ruby Dear,2sxJd1nrbXwezsbV69ZZWZ,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,6iOPhFscLxdpzGug0qxpcZ,Naked,3.8,1,1,3.84,0.0
Lettera Al Governatore Della Libia - Live 1988 / Remastered 2020,1fbPyOtUMICeRg9ebWHQVX,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,3pjXBNwPw6YTsFheYa3Khu,Rara la Vita in Due Franco Battiato Duets,3.8,1,1,3.44,0.0
Chan-Son Egocentrique - 2005 Remaster,4TvircvJZy3saq70lBcAP7,Alice,3zNFrznlC0kv866J7Karl3,3pjXBNwPw6YTsFheYa3Khu,Rara la Vita in Due Franco Battiato Duets,3.8,1,1,3.85,0.0
New Faces - Remastered,63I05wfNrImvTufyFjZweu,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,3oyjbpNQs5Qm5DNVJW4AlV,Voodoo Lounge (Remastered 2009),3.8,1,1,2.86,0.0
Caffé De La Paix - Mix Edit 2015,1jfGdTCyrh7YZJmsETvd0x,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.37,0.0
Radios In Motion - 2001 Remaster,0TlUQQIQMLntoqrS6VLkvq,XTC,2qT62DYO8Ajb276vUJmvhz,65Al3RSB7zeQeYcinysMxJ,White Music,3.8,1,1,2.91,0.0
Dear God - Remastered 2001,6nFdjV1Ko66O111x74K2kn,XTC,2qT62DYO8Ajb276vUJmvhz,3FVsJiQMI7dp0RfTBdWtMW,Skylarking,3.8,1,1,3.66,0.0
Saturday Night In The City Of The Dead,1BTj6f7eJ4QVFXKkC23xuw,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,09H76Y3uRhgJSu7u5f3e6f,Ultravox!,3.8,1,1,2.59,0.0
Povera Patria,6JFlAol4HlPjTeaMdqvqNW,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,0mq6gm5cbSU2dMNBV06UGB,Anthology - Le Nostre Anime,3.8,1,1,3.72,0.0
Rockwrok,4zkv4mcvjnY69HMNv0Zzl5,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,2qglzVkWCBALdZ8JHMgJhT,Ha! Ha! Ha!,3.8,1,1,3.57,0.0
Young Savage,3A7tP9fLb3IDNY5YSqHqJl,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,2qglzVkWCBALdZ8JHMgJhT,Ha! Ha! Ha!,3.8,1,1,3.01,0.0
Grass - Remastered 2001,4GpmzLeUrLirnvzjb1epVy,XTC,2qT62DYO8Ajb276vUJmvhz,3FVsJiQMI7dp0RfTBdWtMW,Skylarking,3.8,1,1,3.1,0.0
The Disappointed - 2001 Remaster,6LLWFGW1jOtCKRaGEBMp7Y,XTC,2qT62DYO8Ajb276vUJmvhz,6WK4H6AhFAt4RhuTzLFJws,Nonsuch,3.8,1,1,3.39,0.0
My Sex,4uq0OuAtODFKsEMO478Lt8,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,09H76Y3uRhgJSu7u5f3e6f,Ultravox!,3.8,1,1,3.04,0.0
I'd Like That,349p661is7V6YO8eRlrOIP,XTC,2qT62DYO8Ajb276vUJmvhz,0BOGd3GkLblP0N9koqXtmd,"Apple Venus, Vol. 1",3.8,1,1,3.83,0.0
King For A Day - 2001 Remaster,7wBymwOuTrmb4ns4kaWyvT,XTC,2qT62DYO8Ajb276vUJmvhz,3suXBde2fATz1UzA6f7UoA,Oranges & Lemons,3.8,1,1,3.63,0.0
You Got Me Rocking - Remastered 2009,0JTrB3fXGdyGcwxFFECsm1,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,3oyjbpNQs5Qm5DNVJW4AlV,Voodoo Lounge (Remastered 2009),3.8,1,1,3.6,0.0
Love Is Strong - Remastered 2009,3Is1ugfPG3hdFWTq15nNBV,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,3oyjbpNQs5Qm5DNVJW4AlV,Voodoo Lounge (Remastered 2009),3.8,1,1,3.81,0.0
I Giorni Della Monotonia,5Q4Y4JjVqeA9XoYpJGyUM3,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,3QD7rcprpyoMnSHnX2UDhE,Il Vuoto,3.8,1,1,3.28,0.0
Secondo Imbrunire - 2008 Remaster,7FtZz2rGoN93VPKx2r3tVW,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,4sWf0wkRfi49tW4NLxdLj2,Fisiognomica (2008 Remastered Edition),3.8,1,1,3.28,0.0
La Preda,0dZAj2TBMozyiuTAIcLNBD,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,5mhHyVk0zf9jvqvx9w77c5,Gommalacca,3.8,1,1,3.71,0.0
Earn Enough For Us - Remastered 2001,2JwsJrJhzW2zVoRkT22XXY,XTC,2qT62DYO8Ajb276vUJmvhz,3FVsJiQMI7dp0RfTBdWtMW,Skylarking,3.8,1,1,2.9,0.0
Respectable Street - 2001 Remaster,7DRVJs5vJtoWiRH5dHHBnk,XTC,2qT62DYO8Ajb276vUJmvhz,6sLuXZdrb1cmsAnfrmgbrU,Black Sea,3.8,1,1,3.63,0.0
L'animale,3kp9Ji3GSt62461FZ2gTLj,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,5v9MxUngO1GZ5rtxLtWokm,Torneremo Ancora,3.8,1,1,3.1,0.0
Memoria Di Giulia,5UiJL0uydGYtW5ns1NwPmU,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,6Ws5YQCEOfwmpTK01EALgv,L'Imboscata,3.8,1,1,3.29,0.0
Venus,3x0iCzjgf0v9lnwvAhU9P2,Television,0S7Zur2g8YhqlzqtlYStli,630o1rKTDsLeIPreOY1jqP,Marquee Moon,3.8,1,1,3.82,0.0
Come Un Cammello In Una Grondaia - 2008 Remaster,5eKshEelKkCN9gSCC24bDL,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,7CdGW9JRoTbqk2v5imOHQd,Come Un Cammello In Una Grondaia (2008 Remastered Edition),3.8,1,1,3.52,0.0
See No Evil,2OaXmeYBJ0hcTmS3kxjJOx,Television,0S7Zur2g8YhqlzqtlYStli,630o1rKTDsLeIPreOY1jqP,Marquee Moon,3.8,1,1,3.88,0.0
Love's Great Adventure,2GVWmOvZ1wNMwazzvlJtPH,Ultravox,3iUjRVvYCsMfz7tuAQtBDI,59I3dti6310mhQu69j6dgz,The Collection (Deluxe Edition),3.8,1,1,3.11,0.0
Evil Dust,6sz4X50uh12Ps8mt3BrFea,New Order,0yNLKJebCb8Aueb54LYya3,0PSWY4XyjTWppfBb0tBtqu,Brotherhood (Collector's Edition),3.8,1,1,3.73,0.0
Stage Door,5U0h8joKhqnuL35mIsfrcK,Franco Battiato,4lianjyuR1tqf6oUX8kjrZ,5M7J7onHGnZ4pL235ByUi4,Inneres Auge (Il Tutto E' Più Della Somma Delle Sue Parti),3.8,1,1,3.66,0.0
Angel Dust,6eOSSJTrIDi0WAmLOFr4wh,New Order,0yNLKJebCb8Aueb54LYya3,0PSWY4XyjTWppfBb0tBtqu,Brotherhood (Collector's Edition),3.8,1,1,3.73,0.0
Kobaïa ïs dë hündïn - 2017 Remastered Version,5PE725D8ZkAXhKcPN0a8Gr,Magma,5JeJHWfm2ZxNd09hrIf7Zb,1hWwZZvGF4CGT9AnSAPXlR,Mekanik destruktiw kommandoh (2017 Remastered Version),3.8,1,1,3.58,0.0
Opportunities (Let's Make Lots of Money) - 2018 Remaster,4jgdKiZhbD6BlVMhCf4NJH,Pet Shop Boys,2ycnb8Er79LoH2AsR5ldjh,47fRf3JwriMUPPzFjdvNS6,Please: Further Listening 1984 - 1986 (2018 Remaster),3.8,1,1,3.73,0.0
Bad Connection (2018 Remaster),5Eztmvq4g2bfhwAwIQ7Mq8,Yazoo,1G1mX30GpUJqOr1QU2eBSs,6I5am7n34txDtqIRftZTj3,Four Pieces,3.8,1,1,3.35,0.0
Too Pieces (2018 Remaster),3in3pTPQRZErzrOIZVHcF4,Yazoo,1G1mX30GpUJqOr1QU2eBSs,6I5am7n34txDtqIRftZTj3,Four Pieces,3.8,1,1,3.24,0.0
Don't Go (2018 Remaster),3McQkLFQ5f50A40cBv6p4G,Yazoo,1G1mX30GpUJqOr1QU2eBSs,6I5am7n34txDtqIRftZTj3,Four Pieces,3.8,1,1,3.17,0.0
Greggio e pericoloso - Seq. 3,2jfDBshNbLyjx4hlNunumK,Banco Del Mutuo Soccorso,4RuYtHjAKBufQRqBUMiOfK,3kMhPGtxX8qTqznPX8b8Zv,Greggio e pericoloso (Original Soundtrack),3.8,1,1,2.96,0.0
Greggio e pericoloso - Seq. 2,3oXzV7x5X6bbUstVH5OO3W,Banco Del Mutuo Soccorso,4RuYtHjAKBufQRqBUMiOfK,3kMhPGtxX8qTqznPX8b8Zv,Greggio e pericoloso (Original Soundtrack),3.8,1,1,3.85,0.0
